xx,yy
494.154,1.15626
493.032,1.17939
492.485,1.122
492.45599999999996,1.02355
492.93,1.0223
488.619,1.4285700000000001
490.449,2.25162
491.80800000000005,2.5092
492.23800000000006,2.55952
492.61,2.4218900000000003
493.00300000000004,2.43925
493.381,2.46622
493.723,2.98938
493.842,3.01494
493.61400000000003,2.7637
494.38300000000004,2.93151
495.38599999999997,2.94204
496.705,2.87129
497.244,3.07618
497.949,3.3348
498.654,3.25862
498.769,3.4361099999999998
498.276,3.36007
498.13300000000004,3.39026
498.54,3.30381
498.88300000000004,3.37408
499.222,3.2970099999999998
499.974,3.42104
500.075,3.41246
500.375,3.61815
500.14599999999996,3.4782
499.94300000000004,3.4507800000000004
499.957,3.5180000000000002
500.039,3.59275
500.305,3.5650699999999995
500.035,3.60239
500.099,3.57038
500.19300000000004,3.5592900000000003
500.566,3.7426699999999995
500.471,3.86441
500.211,3.9274400000000003
499.559,3.90035
499.255,3.94895
499.256,3.99684
499.353,4.00698
499.11300000000006,3.8076800000000004
499.349,3.94161
499.639,3.9225
499.858,4.02471
500.082,4.00505
500.205,3.9878199999999997
500.26099999999997,4.12651
500.094,4.1373
499.583,4.23649
499.25199999999995,4.150919999999999
499.25300000000004,4.261830000000001
499.54699999999997,4.234030000000001
499.69599999999997,4.17002
499.918,4.24948
500.17699999999996,4.2996099999999995
499.10400000000004,4.31687
498.83099999999996,4.349069999999999
498.09,4.41625
498.10699999999997,4.5432
498.74699999999996,4.1172
498.38199999999995,4.0107800000000005
530.6669999999999,2.589
536.438,1.72911
643.2,1.60833
642.163,2.5186599999999997
635.352,4.31968
631.029,5.9577800000000005
631.2959999999999,8.17014
629.832,10.2987
627.735,12.581
626.118,15.0287
626.043,18.1527
627.326,22.7912
628.113,26.9333
628.431,30.372
627.049,32.8848
625.49,35.1737
625.252,38.2072
625.045,41.0416
625.014,43.7638
625.4830000000001,46.4831
625.475,49.4672
625.251,51.4922
625.24,53.3201
624.585,55.0294
624.078,56.6042
623.7919999999999,58.3426
623.144,59.8605
623.097,61.2603
623.319,62.632
623.695,63.8218
623.854,65.0305
623.26,66.4696
622.5880000000001,67.6428
622.255,69.0323
622.0409999999999,70.4697
623.8380000000001,70.9839
624.5930000000001,71.2327
624.645,71.7728
625.141,71.9988
625.308,72.1962
625.552,72.7236
626.08,72.8798
626.707,73.2007
627.048,73.6876
627.609,73.9169
628.03,74.21
628.373,74.6376
628.814,75.0778
628.82,76.0066
627.294,77.3134
627.062,77.7799
627.244,78.4453
630.309,77.9331
631.332,78.1757
631.3,78.9756
631.845,79.2777
632.24,79.8562
632.229,80.3661
632.481,80.73
632.9069999999999,81.0333
633.082,81.4443
633.082,81.6425
633.381,81.6871
633.3919999999999,81.7698
633.219,82.0969
633.768,82.1539
633.722,82.5812
634.123,82.6536
634.206,82.9616
634.499,83.2419
635.121,83.1454
635.245,83.3911
635.298,83.5798
635.451,83.8653
635.6030000000001,84.1175
635.71,84.3251
635.757,84.4986
636.004,84.3314
636.003,84.6579
636.045,84.8088
636.19,84.8056
636.224,84.8724
636.2040000000001,84.8581
636.128,84.9512
635.934,85.2207
635.7669999999999,85.5477
635.4580000000001,85.5718
634.976,85.5943
635.005,85.43
635.269,85.3492
634.377,85.5521
633.534,85.5768
633.004,85.7816
632.637,86.0727
632.237,86.0206
631.898,85.8318
631.842,86.0863
631.716,85.8501
631.937,85.4571
631.776,85.5422
631.75,85.1835
631.445,84.8452
631.503,84.6089
631.456,84.4402
631.437,84.2391
631.276,84.0721
631.409,83.98100000000001
631.161,83.7609
630.865,83.8372
631.281,84.0822
631.231,83.8466
630.933,83.2764
631.081,82.9851
631.2819999999999,83.0309
631.649,83.0262
631.423,82.9988
631.493,82.9407
631.559,83.2341
631.557,83.3348
631.357,83.1756
630.849,83.0056
630.896,83.236
630.607,82.82
630.922,83.0666
630.979,83.2319
630.618,82.905
630.471,82.9502
630.494,83.1376
630.069,83.0111
629.938,83.0943
629.806,83.0984
629.886,83.0854
629.8290000000001,83.0905
629.812,83.0961
629.869,82.7934
630.036,82.8879
629.847,82.8265
629.849,82.7346
629.885,82.7264
629.846,82.6506
630.151,82.7855
630.289,82.8364
630.0219999999999,82.7592
629.942,82.7353
630.014,82.5048
630.244,82.3906
630.773,82.5744
630.612,82.1671
630.682,82.0132
630.771,82.179
630.739,82.1678
630.6569999999999,82.1941
630.808,82.4551
630.755,82.3996
630.951,82.5231
631.031,82.4809
630.809,82.5735
630.706,82.4395
630.8330000000001,82.5029
630.938,82.6506
630.6569999999999,82.4851
630.7080000000001,82.4981
630.7719999999999,82.5978
630.831,82.6214
631.266,82.7436
631.3340000000001,82.8594
631.28,82.7485
631.145,82.523
631.244,82.6401
631.238,82.4181
631.53,82.4918
631.6990000000001,82.5588
631.749,82.7332
631.457,82.5971
631.461,83.0397
631.398,82.8713
631.646,83.0164
631.747,83.0765
631.906,82.8747
631.738,82.4732
631.74,82.7063
632.015,82.6663
632.1669999999999,82.84899999999999
631.956,83.0015
632.064,83.0364
632.064,83.1162
632.137,83.1002
632.361,83.3155
632.443,83.198
632.6,83.243
632.691,83.2882
632.774,83.20299999999999
632.734,83.3282
632.747,83.1557
633.08,83.3481
633.3340000000001,83.6672
633.253,83.8771
633.5319999999999,83.8386
633.686,83.8143
633.9019999999999,84.1844
634.11,83.8936
634.035,83.5958
634.491,83.866
634.6619999999999,83.6865
634.658,83.7448
634.947,83.89299999999999
635.37,84.07700000000001
635.384,83.9858
634.964,84.5499
635.684,84.4102
636.001,84.5293
635.703,84.9031
636.643,84.4352
636.053,84.8556
635.9780000000001,85.1099
636.058,85.1925
635.726,85.4891
635.76,85.5955
636.455,85.5193
636.863,85.6608
636.95,85.661
636.743,85.9049
636.962,85.8853
636.9540000000001,85.8375
637.37,85.6061
637.423,85.5262
637.6519999999999,85.6951
637.596,85.9033
637.9159999999999,85.8795
638.22,85.825
638.521,86.1358
638.929,86.0352
639.047,85.8969
639.035,86.125
639.4590000000001,85.9585
639.547,85.7866
639.644,85.6941
639.982,85.5682
639.702,85.8926
639.82,85.9639
640.382,85.5884
640.234,85.7873
640.237,85.7678
640.528,85.7769
640.914,85.4997
640.738,85.6398
640.595,85.8316
640.778,85.7353
640.863,85.7113
641.003,85.6418
641.053,85.5791
641.164,85.4109
641.2280000000001,85.5461
641.4169999999999,85.4297
641.475,85.2964
641.2919999999999,85.5005
641.161,85.4799
640.918,85.4928
641.071,85.6459
641.259,85.6041
641.805,85.3361
641.3430000000001,85.7125
641.26,85.588
641.279,85.6083
641.221,85.7923
640.928,85.9514
640.702,86.015
640.938,85.6604
641.025,85.589
640.4580000000001,85.96
640.437,85.8683
640.369,85.7361
640.388,85.7655
640.375,85.7581
640.5369999999999,85.5451
640.1709999999999,85.8011
640.258,85.6153
639.896,85.6212
640.104,85.2906
639.9590000000001,85.0555
639.384,85.1835
639.251,85.3238
639.678,84.88
639.831,84.7785
639.823,84.7333
639.246,85.0766
639.365,84.9198
639.63,84.6426
638.89,84.976
638.622,85.0627
638.614,84.9105
639.034,84.4356
638.802,84.639
639.246,84.2703
638.952,84.2644
638.839,84.5782
639.117,84.6372
639.143,84.6749
639.237,84.595
639.143,84.5427
639.077,84.6212
639.76,84.3251
639.734,84.346
639.61,84.4532
639.543,84.4455
639.48,84.5909
639.721,84.4657
639.786,84.5375
640.151,84.6228
640.62,84.412
640.607,84.3049
640.634,84.2408
640.923,83.9697
641.203,84.1446
641.531,84.2116
641.986,83.9655
642.784,83.6471
643.0,83.8279
643.685,83.55
642.04,84.3655
640.149,85.7228
640.4159999999999,85.4893
640.691,85.6058
640.882,85.6866
641.363,85.3417
641.807,85.3096
642.039,85.42200000000001
642.1469999999999,85.5425
641.813,85.8021
641.876,85.7151
641.703,85.9724
641.817,85.9809
641.873,86.0266
641.945,86.1863
642.309,85.9533
642.559,86.1085
642.739,85.9809
642.811,85.8394
642.75,85.8607
642.635,85.9859
642.785,85.9272
642.75,85.963
643.036,86.1064
643.128,85.9558
642.606,85.931
642.132,86.0635
641.93,86.0802
641.906,86.1168
641.9209999999999,86.0584
642.44,85.5702
642.611,85.5108
642.42,85.4204
642.117,85.3179
641.545,85.3933
641.201,85.4785
641.151,85.4089
641.441,85.1395
641.83,84.7279
642.163,84.0916
642.221,83.779
641.919,83.5388
641.7919999999999,83.5425
641.499,83.3996
641.122,83.3678
641.425,83.3192
642.2,82.7168
642.428,82.51100000000001
642.31,82.4486
641.299,82.4556
640.243,82.6404
640.441,82.7228
641.868,81.5712
642.744,80.4126
643.393,79.7691
645.65,71.3657
645.055,71.2796
644.5169999999999,70.926
644.317,70.5075
644.418,69.9239
643.7819999999999,70.1128
643.2090000000001,69.9333
643.276,69.222
642.846,69.2283
642.807,68.8332
643.107,68.1066
643.342,67.691
643.345,67.4375
643.427,66.8257
643.409,66.3008
642.764,66.6004
642.456,66.003
642.294,65.6651
642.249,65.5204
641.8530000000001,65.5073
641.6669999999999,64.9149
641.971,64.9184
641.9490000000001,64.5979
641.46,63.9237
641.02,63.7102
641.092,63.3172
641.328,63.2093
640.85,62.9623
640.317,62.6447
639.429,62.648
637.9630000000001,61.9493
636.2719999999999,61.5928
635.143,60.896
634.2230000000001,60.3105
633.539,59.5636
632.778,58.571000000000005
632.304,57.8918
631.934,57.2489
631.57,56.088
631.153,55.1227
636.263,57.4875
635.929,56.0699
635.928,55.0397
636.161,54.4049
636.77,53.379
638.048,53.2394
638.3530000000001,52.5567
635.933,48.4973
636.957,47.3562
638.621,46.9717
639.419,45.5393
639.665,43.9056
638.539,41.6064
635.953,38.3873
633.71,35.4738
632.198,32.9057
630.703,29.9731
629.942,27.4236
629.62,25.3697
629.283,23.4747
628.9730000000001,21.9634
629.254,20.7703
629.069,19.4972
629.44,18.3754
630.269,17.1697
631.5219999999999,16.0221
632.992,15.0979
634.286,14.2819
635.89,13.5602
637.693,12.7367
640.153,12.0741
642.154,11.4998
643.021,10.6775
644.664,9.88918
646.427,9.38386
647.148,8.593860000000001
647.952,7.99112
648.447,7.627560000000001
649.264,7.06382
650.138,6.59435
651.174,6.2003
652.4209999999999,5.677309999999999
653.816,5.14144
657.852,5.15192
658.81,4.45338
659.7,3.94565
660.2189999999999,3.5411599999999996
659.3939999999999,3.03495
660.059,2.91485
659.566,2.54562
660.6110000000001,2.2248
661.959,1.91209
662.1039999999999,1.7137
662.113,1.24905
636.5,0.925926
637.5,0.925926
636.418,1.06229
635.435,1.12316
634.773,1.16066
634.372,1.3057299999999998
633.502,1.3340100000000001
633.071,1.41965
633.4730000000001,1.32189
634.378,1.25643
635.495,1.20537
636.438,1.14307
636.465,1.1402299999999999
637.081,1.0064899999999999
636.561,0.9217120000000001
636.636,1.19068
636.591,1.16025
637.126,1.1513200000000001
639.146,1.2380200000000001
641.1030000000001,1.1937799999999998
641.9580000000001,1.18398
642.5,1.26509
642.882,1.3297299999999999
642.577,1.599
642.511,1.93355
642.748,1.93261
644.5830000000001,1.9530900000000002
646.568,2.22126
648.457,2.4672
649.253,2.63652
649.497,3.0114
649.659,3.1871
650.1619999999999,3.32465
651.0219999999999,3.73998
651.812,3.9853300000000003
653.698,4.01147
656.1339999999999,4.43286
658.033,4.81962
659.029,4.90787
659.704,4.9737800000000005
660.73,5.1279900000000005
661.928,5.16025
663.807,5.2324
663.82,5.072
660.9680000000001,4.93086
658.299,4.84627
657.202,4.81312
657.038,4.55582
658.087,4.52045
659.125,4.032019999999999
661.217,3.6392599999999997
663.5210000000001,2.95378
666.4739999999999,3.3664300000000003
671.653,3.8706699999999996
690.817,6.60549
694.003,7.0531
697.1139999999999,7.49828
699.5880000000001,7.846939999999999
702.5,8.14782
706.6080000000001,8.57385
710.2230000000001,8.88481
713.2389999999999,9.00868
715.832,8.87011
718.57,8.8385
720.885,8.6751
723.705,8.646980000000001
727.316,8.698260000000001
731.577,8.664539999999999
736.0260000000001,8.74055
739.403,8.66659
742.029,8.3369
744.6610000000001,8.27797
748.1089999999999,8.57247
752.495,8.92259
757.43,9.4839
761.992,9.73502
766.2710000000001,10.0267
768.948,10.1347
772.235,10.1006
775.0,9.98986
777.2760000000001,9.796669999999999
780.916,9.59581
784.421,9.595989999999999
787.956,9.507710000000001
791.827,9.20434
795.4839999999999,9.108189999999999
797.64,8.89671
800.493,8.53673
805.2689999999999,8.63659
809.2330000000001,8.271339999999999
812.442,7.24482
814.7080000000001,6.40017
817.153,5.84839
817.122,4.888
817.5160000000001,4.47898
817.288,3.82689
818.446,3.5330199999999996
822.341,3.29604
822.677,3.0036400000000003
821.4860000000001,2.9342900000000003
819.775,2.97581
819.105,3.00398
819.659,2.90245
817.7389999999999,2.20824
810.824,1.95643
802.8810000000001,2.09882
796.872,2.1974299999999998
792.569,2.5129799999999998
790.171,2.81875
788.975,2.95098
785.352,2.6975
783.32,2.6709400000000003
778.4010000000001,2.39724
774.3430000000001,2.52412
772.16,2.66098
770.607,2.53238
770.622,2.42972
769.055,2.23202
766.064,2.17084
760.436,2.0586900000000004
757.427,2.2159299999999997
758.043,2.31038
759.502,2.1099200000000002
753.6569999999999,1.4261
725.0,0.8888889999999999
724.0,0.8888889999999999
720.505,0.925868
719.8810000000001,0.891814
719.893,0.8894719999999999
719.89,0.8901040000000001
717.12,0.995293
655.9889999999999,1.8855
658.664,2.11936
660.165,2.3556
661.15,2.59938
658.2439999999999,2.56822
655.117,2.71773
652.4169999999999,2.84869
650.891,2.97283
649.614,3.16223
643.799,3.10917
642.479,3.21294
638.617,3.41917
637.555,3.5005900000000003
637.6469999999999,3.7043699999999995
636.616,3.96699
636.2,4.07929
635.7769999999999,4.3301300000000005
634.73,4.57563
634.191,4.6471
633.844,4.77211
632.866,4.91323
633.265,4.825019999999999
633.315,4.78097
633.0509999999999,4.78837
633.371,4.71542
633.795,4.74735
634.312,4.66875
634.673,4.56292
635.256,4.44419
635.744,4.25755
637.929,4.43613
641.145,5.12477
643.377,5.88213
643.321,6.6555800000000005
642.0790000000001,7.40096
638.773,7.95303
636.8330000000001,8.38846
635.241,8.43699
634.754,8.25842
634.385,7.701110000000001
636.0930000000001,7.819960000000001
635.203,7.08592
634.466,6.59023
633.904,6.559360000000001
633.16,6.38475
632.212,6.234380000000001
631.991,5.80133
632.13,5.45317
632.165,4.9746
632.582,4.78837
632.317,4.6245
631.763,4.51118
630.779,4.2400199999999995
629.98,4.18457
629.41,3.67585
629.0319999999999,3.37015
628.81,3.0692
628.984,2.54145
611.5880000000001,1.1764700000000001
614.262,1.7381900000000001
613.442,2.51335
613.197,3.2542
612.9830000000001,3.9486
614.383,4.558590000000001
616.637,5.00465
617.069,5.49399
617.507,6.156630000000001
618.2669999999999,6.92515
619.081,7.4074100000000005
619.227,8.201
618.3580000000001,9.02113
616.529,9.72516
614.61,10.7384
614.535,11.9841
614.427,13.1336
614.557,14.522
614.83,16.0263
614.993,17.5525
613.965,19.0559
611.398,20.5718
608.1519999999999,22.1589
605.159,24.0583
602.736,26.6939
602.04,28.9768
601.939,30.5937
601.238,32.3446
600.02,34.3933
598.4590000000001,36.3504
596.283,38.3563
594.2080000000001,40.3396
592.372,41.9989
591.001,43.8638
589.827,45.7157
587.77,47.4625
585.313,49.3404
582.7769999999999,51.2402
580.442,53.0921
578.628,55.0295
577.77,56.6675
576.303,58.2366
575.624,59.6386
575.221,60.8222
574.802,61.9998
574.302,63.138999999999996
574.0409999999999,64.179
573.0880000000001,65.3404
572.591,66.2866
572.4590000000001,67.15
572.427,67.9719
572.22,68.7806
572.45,69.3428
572.9069999999999,69.8907
573.097,70.2897
573.18,70.7174
573.489,71.2093
573.299,71.6834
573.194,72.0332
573.956,72.4158
573.503,72.7594
573.6569999999999,73.1238
574.5269999999999,73.5111
574.648,73.8145
573.762,74.4081
573.626,74.8685
575.0980000000001,75.5125
574.8009999999999,76.2258
571.286,76.9156
566.925,77.9953
563.51,79.0532
561.192,80.1595
558.726,81.3158
555.366,82.37799999999999
552.096,83.24700000000001
549.28,84.1009
547.17,85.0793
545.664,86.169
544.71,87.2869
544.026,88.1776
543.717,88.9235
542.465,89.7896
540.318,90.5716
538.445,91.3087
537.195,92.0125
535.885,92.5425
534.614,93.234
533.611,93.8872
532.882,94.3345
532.2280000000001,94.9858
531.514,95.4567
530.879,95.9927
530.554,96.3376
529.831,96.7829
528.929,97.3228
528.05,97.7324
526.898,98.0859
525.965,98.5048
525.126,98.7466
524.6519999999999,98.8636
523.89,99.0659
523.566,99.12700000000001
523.242,99.2889
523.087,99.5055
522.932,99.4521
522.5790000000001,99.4088
522.271,99.3658
521.989,99.0054
521.925,98.7962
521.7330000000001,98.7894
521.712,98.4809
521.535,98.5529
521.8480000000001,98.5725
522.33,98.4267
523.221,98.4283
523.761,98.4689
524.03,98.3688
524.719,98.0793
525.135,97.9466
525.804,97.6122
526.062,97.7053
526.35,97.7627
526.336,97.7001
524.604,97.6066
521.2,97.4469
521.081,97.3537
522.311,97.5723
523.466,97.8084
523.4490000000001,98.0941
522.006,97.9769
516.545,97.3873
512.251,97.3945
510.064,97.3354
507.67699999999996,97.4008
506.093,97.77600000000001
504.79,98.0821
502.73400000000004,98.4564
501.04,99.1736
499.157,99.4508
498.918,99.9009
497.991,100.275
497.131,100.515
496.2,100.74
496.083,101.197
495.34,101.538
495.157,102.226
493.246,102.749
491.19599999999997,103.405
489.30800000000005,104.15700000000001
487.43,104.67399999999999
486.006,105.3
484.824,105.76899999999999
483.631,106.414
482.139,107.04
480.025,107.449
477.60900000000004,107.867
475.902,108.677
474.524,109.191
473.858,109.93299999999999
473.913,110.973
473.347,111.615
471.48800000000006,112.28200000000001
468.838,112.84
466.625,113.33200000000001
464.968,113.948
463.648,114.70100000000001
462.676,115.11399999999999
462.272,115.352
462.35,115.589
462.98900000000003,116.162
463.407,116.87299999999999
463.523,117.415
463.398,117.823
463.116,118.24600000000001
462.61199999999997,118.64399999999999
462.30400000000003,118.47
462.88800000000003,118.691
463.098,119.035
463.292,119.37299999999999
463.065,119.553
463.462,119.904
464.101,120.398
463.895,120.461
464.26,120.535
464.594,120.542
464.72900000000004,120.39200000000001
465.126,120.51100000000001
465.27099999999996,120.544
465.41900000000004,120.24799999999999
465.435,120.11399999999999
465.923,120.205
466.167,119.824
466.51599999999996,119.545
466.926,119.583
467.228,119.546
467.30400000000003,119.339
467.528,119.023
467.49300000000005,118.615
467.51,118.51299999999999
468.272,118.575
469.548,118.48299999999999
470.55400000000003,118.596
471.402,118.708
471.626,118.84200000000001
471.209,118.741
469.88300000000004,118.694
471.191,119.531
473.272,120.131
475.62199999999996,121.02799999999999
477.66900000000004,121.75200000000001
478.587,122.39
479.3,123.074
479.425,123.98
478.68300000000005,124.425
476.67400000000004,125.07700000000001
475.216,125.777
473.907,126.258
473.745,126.90799999999999
473.716,127.67
473.44699999999995,128.237
472.811,128.944
473.151,129.752
472.675,130.55100000000002
471.94800000000004,131.474
471.35400000000004,132.391
470.56300000000005,133.312
471.469,134.227
472.087,135.559
471.14300000000003,137.234
469.591,138.621
466.64599999999996,140.2
463.494,142.184
462.461,143.83100000000002
460.93699999999995,145.554
459.975,147.131
458.37,148.491
456.245,149.989
454.98,151.52100000000002
453.939,152.748
452.98699999999997,154.07
452.152,155.33700000000002
451.526,156.515
451.194,157.786
450.548,158.937
450.26599999999996,159.906
449.185,161.172
448.36300000000006,162.233
447.41900000000004,163.207
446.483,164.243
445.861,165.179
445.43,166.051
445.151,166.972
444.911,167.84599999999998
444.805,168.93
443.969,169.8
442.913,170.75799999999998
441.566,171.799
440.537,172.655
439.781,173.555
438.431,174.61
438.365,175.31
438.17900000000003,175.709
438.244,176.57
437.957,177.13299999999998
437.06699999999995,177.96099999999998
436.135,178.87599999999998
435.86300000000006,179.451
435.81199999999995,180.479
434.241,181.457
430.85400000000004,182.201
429.95099999999996,182.926
430.099,183.762
428.381,184.50900000000001
423.54900000000004,185.253
419.29,186.019
416.43300000000005,186.87599999999998
412.983,187.55200000000002
411.954,188.291
409.05199999999996,189.226
407.17800000000005,190.136
406.66900000000004,191.051
405.06300000000005,192.204
404.156,193.143
403.155,194.398
402.12199999999996,195.512
400.694,196.46900000000002
396.99699999999996,197.69299999999998
396.71,198.81599999999997
395.463,199.78599999999997
394.27099999999996,201.07
394.028,202.335
393.86800000000005,203.34
393.157,204.612
391.966,205.74900000000002
390.624,206.77
389.46,207.946
388.337,209.105
387.043,210.28400000000002
385.463,211.782
384.82599999999996,213.453
383.37800000000004,215.32
383.395,217.067
382.50300000000004,218.80900000000003
381.36800000000005,220.541
380.759,222.077
379.49300000000005,223.81599999999997
378.569,225.46900000000002
378.324,226.81599999999997
378.347,228.178
378.105,229.97799999999998
377.892,231.71
379.78,233.385
381.23800000000006,235.446
378.844,237.793
376.11300000000006,240.238
373.504,242.519
371.023,244.547
369.775,246.512
367.05800000000005,248.783
365.699,250.65200000000002
362.415,253.07299999999998
360.853,255.11700000000002
360.69300000000004,256.954
359.776,258.993
358.435,260.885
358.105,262.651
355.42900000000003,264.879
351.92400000000004,267.161
350.474,269.065
348.454,270.853
347.94300000000004,272.282
346.986,273.866
345.849,275.20599999999996
343.76800000000003,276.918
343.861,278.15
341.99800000000005,279.482
340.45099999999996,280.807
341.341,281.143
341.01,281.316
343.77,281.341
345.195,281.664
346.339,281.932
348.532,282.143
348.972,282.619
345.847,283.22900000000004
348.19199999999995,283.176
347.07099999999997,283.38599999999997
346.78,283.697
348.528,283.492
350.269,283.61
348.95300000000003,283.888
350.269,284.129
351.2,284.15
353.186,283.98900000000003
352.901,283.791
354.57800000000003,283.506
357.724,283.237
359.548,282.82
357.746,282.471
358.608,282.156
356.82599999999996,281.747
356.795,281.237
359.398,280.471
358.569,279.691
359.366,279.305
360.491,278.923
361.12,278.584
361.94800000000004,278.254
362.352,277.83799999999997
363.061,277.309
363.92199999999997,276.855
365.316,276.66
365.786,276.406
366.61,276.02
365.74300000000005,275.658
365.24800000000005,275.358
366.01800000000003,275.23900000000003
366.32199999999995,274.981
365.94300000000004,274.723
366.596,274.495
367.473,274.20099999999996
367.425,274.026
368.139,273.783
369.048,273.411
369.58,273.337
369.751,273.05
369.70099999999996,272.535
370.38699999999994,272.33799999999997
370.55,271.88
371.095,271.728
371.685,271.769
371.842,271.63
371.985,271.3
372.54699999999997,271.214
372.491,270.921
371.965,270.557
372.619,270.063
373.23199999999997,269.224
374.293,268.387
375.593,267.448
375.754,266.133
377.12699999999995,264.988
377.8,263.079
378.793,260.934
379.57099999999997,258.915
380.51099999999997,256.887
380.87699999999995,254.55700000000002
379.745,251.845
376.20099999999996,238.97
376.579,236.625
376.31300000000005,234.25900000000001
376.282,231.975
376.445,230.386
376.805,228.69099999999997
377.231,227.188
377.585,225.88299999999998
377.346,224.517
377.691,223.07299999999998
377.848,221.954
377.89300000000003,220.485
377.704,218.739
378.211,217.761
378.52099999999996,216.576
378.665,215.155
378.62699999999995,213.748
378.834,212.812
378.73400000000004,211.267
378.29900000000004,209.63
377.37300000000005,207.585
377.329,205.635
377.735,203.829
377.93699999999995,202.088
376.08099999999996,199.623
377.319,197.99599999999998
377.48199999999997,196.42700000000002
377.38599999999997,194.69799999999998
377.486,193.08
377.671,191.44299999999998
375.91,189.498
377.329,188.93099999999998
377.658,188.263
377.42400000000004,187.419
375.88699999999994,185.517
375.772,184.503
376.56,183.512
379.218,182.46099999999998
382.12699999999995,181.582
384.541,180.077
387.05,178.412
387.92199999999997,177.472
398.111,147.39
398.30699999999996,146.866
398.955,145.466
399.13599999999997,143.863
399.68800000000005,142.139
400.61800000000005,140.472
401.121,139.579
402.659,137.85
403.67900000000003,135.97
404.18800000000005,134.52100000000002
404.916,132.94799999999998
405.301,131.156
405.76800000000003,129.57399999999998
406.18800000000005,128.32299999999998
407.111,127.08200000000001
407.548,125.677
408.434,124.272
409.05199999999996,122.815
409.624,121.52
409.773,120.75299999999999
409.912,119.42299999999999
410.195,118.227
410.439,117.133
410.778,116.48700000000001
411.088,115.309
411.07599999999996,114.55799999999999
411.175,113.521
411.506,112.35
411.48199999999997,111.304
411.56,110.646
411.82800000000003,109.61
411.923,108.98299999999999
412.01599999999996,108.061
412.064,107.22399999999999
412.12300000000005,106.865
412.565,106.145
412.94199999999995,105.195
412.901,104.80799999999999
413.29699999999997,103.76
413.223,102.62299999999999
412.829,101.34100000000001
413.72900000000004,100.083
413.94800000000004,99.4222
414.423,98.6751
415.30400000000003,97.8071
416.051,96.8415
416.528,96.0541
416.577,95.4382
417.05199999999996,94.76799999999999
417.221,94.1503
417.575,93.5733
417.93800000000005,93.1798
418.139,93.055
418.61300000000006,92.6764
419.13599999999997,91.9453
419.421,91.3966
419.775,91.1796
419.935,90.6344
420.256,90.2311
420.366,90.2446
420.711,90.1372
420.965,89.9664
421.20099999999996,89.8821
421.64099999999996,89.5633
421.909,89.3714
422.28,89.2729
422.452,88.734
421.726,87.7057
420.62300000000005,87.1214
420.634,85.8998
420.866,85.3456
421.2,84.9941
422.231,84.23700000000001
422.30699999999996,84.0772
422.32,83.8513
422.645,83.4342
422.10400000000004,83.2006
422.281,82.3142
421.851,81.9073
421.714,81.5277
421.88,81.1073
421.838,80.7965
421.827,80.3656
421.457,79.9499
420.971,79.7385
420.73,79.3823
420.713,79.6426
420.593,79.7724
420.50800000000004,79.3512
420.23,78.5652
420.168,78.4919
420.11300000000006,78.0472
419.634,77.8222
419.68199999999996,78.2981
419.204,77.7724
418.86800000000005,77.5985
419.402,78.2726
419.311,77.6643
419.472,77.3776
419.819,77.1884
419.939,77.0873
420.027,76.9022
419.68699999999995,76.7686
419.426,76.5342
419.439,76.2219
419.486,76.0932
419.415,75.9177
419.212,75.5341
419.25199999999995,75.2687
419.351,75.4501
419.19,75.0993
419.32099999999997,75.0708
419.444,75.5191
419.31,75.0959
419.14,75.0237
419.569,75.4743
419.83099999999996,75.3781
419.798,75.0087
420.091,74.906
420.01800000000003,74.9383
420.279,75.2025
420.592,75.472
420.82099999999997,75.4803
420.994,75.6012
421.371,75.829
422.12699999999995,76.3336
423.356,77.0627
424.69300000000004,77.6737
426.773,78.771
428.77,79.8456
430.17400000000004,80.2354
431.103,80.8902
431.69800000000004,81.4197
432.36300000000006,81.92
433.191,82.3589
434.464,82.5435
434.88,82.975
435.024,83.7751
435.29400000000004,84.3813
435.1,85.2695
435.152,86.1109
435.246,86.7187
435.846,87.3177
436.36,87.8955
437.714,88.0628
439.23800000000006,88.1864
440.597,88.3488
441.61699999999996,88.5513
442.181,88.9886
442.395,89.4394
442.63300000000004,89.8617
443.119,90.2442
443.676,90.6042
444.413,90.9783
445.189,91.4166
446.56800000000004,91.3923
447.789,91.5533
448.965,91.8178
449.658,92.0256
450.245,92.3872
450.591,92.7925
451.25699999999995,93.1362
451.43,93.7077
451.93300000000005,93.9524
452.667,94.2401
453.31199999999995,94.4307
453.92800000000005,94.5261
454.735,94.5989
455.444,94.73100000000001
455.184,94.973
454.546,95.3661
454.441,95.6428
454.84,95.8042
455.061,95.8252
455.194,95.9198
455.91900000000004,95.7713
456.152,95.8202
455.61400000000003,95.9287
454.99800000000005,95.9641
454.584,96.0048
454.389,95.9893
454.31699999999995,95.8348
454.455,95.697
454.374,95.6433
454.29400000000004,95.6206
454.13,95.4855
454.004,95.2679
454.279,95.3371
454.999,95.523
454.601,96.0338
451.962,97.0339
449.36300000000006,97.4597
447.284,97.7772
446.035,98.1308
445.506,98.1028
444.166,98.2732
443.93199999999996,98.2471
444.62199999999996,97.7723
445.89599999999996,97.3651
446.598,97.2101
447.471,96.7732
447.88800000000003,96.4984
448.286,96.1383
449.337,95.7383
449.895,95.5045
451.57099999999997,95.1551
452.681,94.9038
453.50699999999995,94.7657
453.19599999999997,94.7063
453.035,94.6514
453.273,94.6478
453.93199999999996,94.4823
453.659,94.4987
